feature_id,region,district,township,ex_from,ex_to,kv_type,cable_type,vertex_count,actual_length_km,straight_line_km,detour_extra_km,sinuosity_index,detour_pct,classification,significant_detour
All_states_region_MVLine_tsp_level.560,Bago,Bago East,Oktwin,Letpangon,Kyauktan,,,2,1.41497,1.41497,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.561,Bago,Bago East,Oktwin,Letpangon,Bonywa,,,3,3.44663,3.31785,0.128781,1.038815,3.8815,near_straight,False
All_states_region_MVLine_tsp_level.562,Bago,Bago East,Oktwin,Htantabin,Myinzu,,,2,1.703301,1.703301,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.563,Bago,Bago East,Oktwin,Myinzu,Nyaungbingyi,,,2,4.890605,4.890605,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.564,Bago,Bago East,Oktwin,Taungoo,Kyaungshitse,,,3,4.923784,4.335945,0.587839,1.135573,13.5573,minor_detour,False
All_states_region_MVLine_tsp_level.565,Bago,Bago East,Oktwin,Kyaungshitse,Yebyukhin(ashe),,,2,0.81784,0.81784,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.566,Bago,Bago East,Oktwin,Yebyukhin(ashe),Zibyukhin(ale),,,2,0.442524,0.442524,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.567,Bago,Bago East,Oktwin,Zibyukhin(ale),Zibyukhin(anauk),,,2,0.419856,0.419856,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.568,Bago,Bago East,Oktwin,Kyaungshitse,Chaung-na,,,2,0.950025,0.950025,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.569,Bago,Bago East,Oktwin,Chaung-na,Htangon,,,2,0.724082,0.724082,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.570,Bago,Bago East,Oktwin,Htangon,Natsingon,,,2,1.121418,1.121418,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.571,Bago,Bago East,Oktwin,Hninngotbin,Shanywa,,,2,0.773202,0.773202,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.572,Bago,Bago East,Oktwin,Shanywa,Kyaungzu,,,2,0.605427,0.605427,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.573,Bago,Bago East,Oktwin,Kyaungzu,Magyigon,,,2,1.064099,1.064099,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.574,Bago,Bago East,Oktwin,Magyigon,Uyindaw Wood Machine,,,2,2.604648,2.604648,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.575,Bago,Bago East,Oktwin,Uyindaw Wood Machine,Uyindaw Wood Machine,,,2,0.481315,0.481315,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.576,Bago,Bago East,Oktwin,Uyindaw Wood Machine,La Ka Ta (3031),,,3,9.764528,9.510971,0.253556,1.026659,2.6659,near_straight,False
All_states_region_MVLine_tsp_level.577,Bago,Bago East,Oktwin,La Ka Ta (3031),Ah Ma Ta (404),,,2,1.197387,1.197387,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.578,Bago,Bago East,Oktwin,Ah Ma Ta (404),Ma Sa Kha (808),,,2,1.398119,1.398119,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.579,Bago,Bago East,Oktwin,Ma Sa Kha (808),Communication Network,,,2,0.589764,0.589764,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.580,Bago,Bago East,Oktwin,Communication Network,Ah Ma Ta (204),,,2,0.73177,0.73177,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.581,Bago,Bago East,Oktwin,Ah Ma Ta (204),Bed (20) Hospital,,,2,1.156579,1.156579,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.582,Bago,Bago East,Oktwin,,Letpangon,,,2,1.214889,1.214889,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.583,Bago,Bago East,Yedashe,Petro-K,Indaing Hydropower,,,2,4.241433,4.241433,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.652,Bago,Bago West,Paungde,Potha-aunggon,Nyaungbingon,,,2,1.243563,1.243563,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.584,Bago,Bago West,Minhla,33kv Myaungtagar power line,Minhla power exchange,,,3,21.35869,19.395268,1.963421,1.101232,10.1232,minor_detour,False
All_states_region_MVLine_tsp_level.585,Bago,Bago West,Letpadan,Myaungtagar power line,Sinlan,,,3,2.645149,2.639477,0.005673,1.002149,0.2149,near_straight,False
All_states_region_MVLine_tsp_level.586,Bago,Bago West,Letpadan,Myaungtagar power line,Ton(250) rice factory,,,3,5.087618,1.553874,3.533744,3.27415,227.415,severe_detour,True
All_states_region_MVLine_tsp_level.587,Bago,Bago West,Letpadan,Myaungtagar line,Letpadan,,,7,20.215927,12.963264,7.252663,1.559478,55.9478,severe_detour,True
All_states_region_MVLine_tsp_level.588,Bago,Bago West,Thayarwady,Thonse,Plate factory,,,4,12.037219,2.394211,9.643008,5.027636,402.7636,severe_detour,True
All_states_region_MVLine_tsp_level.589,Unknown,,,33kv Myaungtagar power line,Thonse power exchange,,,2,1.606559,1.606559,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.590,Bago,Bago West,Okpho,Othegon,Ayemyathaya,,,4,8.412959,5.495729,2.91723,1.530818,53.0818,severe_detour,True
All_states_region_MVLine_tsp_level.591,Bago,Bago West,Okpho,Minhla to Shwetaung line,Okpho,,,2,6.28527,6.28527,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.592,Bago,Bago West,Gyobingauk,Okpho,Gyobingauk,,,2,11.266192,11.266192,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.593,Bago,Bago West,Zigon,Gyobingauk,Zigon,,,4,16.296776,12.469269,3.827507,1.306955,30.6955,moderate_detour,True
All_states_region_MVLine_tsp_level.594,Bago,Bago West,Paungde,Zigon,Paungde,,,3,21.587455,19.299994,2.287461,1.118521,11.8521,minor_detour,False
All_states_region_MVLine_tsp_level.595,Bago,Bago West,Thegon,Paungde,Padigon,,,3,11.549976,10.097333,1.452643,1.143864,14.3864,minor_detour,False
All_states_region_MVLine_tsp_level.596,Unknown,,,66/33KV Pyay power exchange,Paungtalae power exchange,,,2,2.864241,2.864241,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.597,Bago,Bago West,Paukkhaung,Shwedaung,Kapasa(19) power exchange,,,8,74.619447,59.21344,15.406006,1.260178,26.0178,moderate_detour,True
All_states_region_MVLine_tsp_level.598,Bago,Bago West,Pyay,Pyay,Pyay Factory Zone,,,4,1.935936,1.935936,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.599,Unknown,,,230KV Natural gas power factory,Sinkae power exchange,,,6,6.768841,5.042457,1.726384,1.34237,34.237,moderate_detour,True
All_states_region_MVLine_tsp_level.600,Unknown,,,230KV Natural gas power factory,Sinkae power exchange,,,6,10.872008,8.318212,2.553796,1.307013,30.7013,moderate_detour,True
All_states_region_MVLine_tsp_level.601,Unknown,,,66/6.6KV Sinkae power exchange,Nyaungcheduk power exchange 2,,,5,27.118292,26.983232,0.13506,1.005005,0.5005,near_straight,False
All_states_region_MVLine_tsp_level.602,Unknown,,,230/66/11KV Okhshitpin power exchange,Mathone power exchange,,,4,20.343987,20.311405,0.032582,1.001604,0.1604,near_straight,False
All_states_region_MVLine_tsp_level.603,Bago,Bago West,Padaung,Okdhitpin,Myanaung,,,4,22.499822,22.489738,0.010084,1.000448,0.0448,near_straight,False
All_states_region_MVLine_tsp_level.604,Unknown,,,230/66/11KV Okhshitpin power exchange,Kwinhla power exchange,,,3,5.789027,5.789027,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.605,Bago,Bago West,Padaung,Okshitpin,Myanaung,,,4,25.129465,25.006255,0.12321,1.004927,0.4927,near_straight,False
All_states_region_MVLine_tsp_level.606,Bago,Bago West,Shwedaung,Shwedaung,Nathmaw(Hydro Supply),,,4,6.646534,6.534064,0.11247,1.017213,1.7213,near_straight,False
All_states_region_MVLine_tsp_level.607,Bago,Bago West,Shwedaung,Shwedaung,Chemyinsetyone,,,2,0.725207,0.725207,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.608,Bago,Bago West,Minhla,Minhla,Shwedaung Natural gas power factory,,,22,107.08633,96.664896,10.421434,1.10781,10.781,minor_detour,False
All_states_region_MVLine_tsp_level.609,Bago,Bago West,Shwedaung,Shwedaung,Okshitpin,,,11,35.142916,20.456805,14.686111,1.717908,71.7908,severe_detour,True
All_states_region_MVLine_tsp_level.610,Bago,Bago West,Shwedaung,Taungdwingyi,Shwedaung,,,6,68.129352,58.871312,9.258039,1.157259,15.7259,minor_detour,False
All_states_region_MVLine_tsp_level.611,Bago,Bago West,Minhla,Myaungtagar line,Minhla,,,3,3.133155,2.779088,0.354067,1.127404,12.7404,minor_detour,False
All_states_region_MVLine_tsp_level.612,Bago,Bago West,Minhla,Minhla main power exchange,Othegon,,,5,8.701823,7.610479,1.091344,1.1434,14.34,minor_detour,False
All_states_region_MVLine_tsp_level.653,Bago,Bago West,Paungde,Paungde,Htun Myittar,,,2,1.616395,1.616395,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.613,Bago,Bago West,Minhla,Hlegu,Minhla,,,6,49.661841,47.932582,1.729259,1.036077,3.6077,near_straight,False
All_states_region_MVLine_tsp_level.614,Bago,Bago West,Thegon,Padigon,Thegon,,,5,9.41812,8.816421,0.601699,1.068248,6.8248,minor_detour,False
All_states_region_MVLine_tsp_level.615,Bago,Bago West,Pyay,Thegon,Pyay,,,4,32.051601,28.344462,3.707139,1.130789,13.0789,minor_detour,False
All_states_region_MVLine_tsp_level.616,Bago,Bago West,Padaung,Okshitpin,Tamyaing,,,2,9.345092,9.345092,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.617,Bago,Bago West,Padaung,Okshitpin line,Nyaungchldauk 2,,,3,0.773135,0.72577,0.047365,1.065262,6.5262,minor_detour,False
All_states_region_MVLine_tsp_level.618,Bago,Bago West,Padaung,Okshitpin,Nyaungchldauk,,,4,6.193058,5.160816,1.032242,1.200015,20.0015,moderate_detour,True
All_states_region_MVLine_tsp_level.619,Bago,Bago West,Padaung,Okshitpin,Ngamyethna,,,2,5.150089,5.150089,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.620,Bago,Bago West,Padaung,Ngamyetna,Sinde,,,4,18.656979,17.776156,0.880822,1.049551,4.9551,near_straight,False
All_states_region_MVLine_tsp_level.621,Bago,Bago West,Padaung,Okshitpin,Sinde,,,4,22.21538,21.485974,0.729406,1.033948,3.3948,near_straight,False
All_states_region_MVLine_tsp_level.622,Bago,Bago West,Paukkhaung,Pyay,Paukkhaung,,,5,36.981676,35.591731,1.389946,1.039052,3.9052,near_straight,False
All_states_region_MVLine_tsp_level.623,Bago,Bago West,Pyay,Pyay,Nawaday Sugar Factory,,,3,2.604341,2.270869,0.333472,1.146848,14.6848,minor_detour,False
All_states_region_MVLine_tsp_level.624,Bago,Bago West,Pyay,Pyay,Myaywa Hydro supply,,,3,3.103536,2.853631,0.249905,1.087574,8.7574,minor_detour,False
All_states_region_MVLine_tsp_level.625,Bago,Bago West,Pyay,Pyay,Duingayap,,,2,16.199767,16.199767,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.626,Bago,Bago West,Pyay,Shwedaung,Kyaukswe,,,3,32.176257,31.243723,0.932534,1.029847,2.9847,near_straight,False
All_states_region_MVLine_tsp_level.627,Bago,Bago West,Pyay,Shwedaung,Kyaw Swar,,,3,47.433368,43.40783,4.025538,1.092738,9.2738,minor_detour,False
All_states_region_MVLine_tsp_level.628,Bago,Bago West,Paungde,Paungde,Bwepinkan,,,3,6.695035,6.629328,0.065708,1.009912,0.9912,near_straight,False
All_states_region_MVLine_tsp_level.629,Bago,Bago West,Paungde,Paungde,21 Road,,,3,2.703057,2.15192,0.551137,1.256114,25.6114,moderate_detour,True
All_states_region_MVLine_tsp_level.630,Bago,Bago West,Paungde,21 Road,Hospital,,,2,0.70338,0.70338,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.631,Bago,Bago West,Paungde,21 Road,Daw Moe Moe Kyi,,,2,0.487811,0.487811,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.632,Bago,Bago West,Paungde,Daw Moe Moe Kyi,Natpadi,,,2,1.640313,1.640313,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.633,Bago,Bago West,Paungde,Natpadi,Thayetchin,,,3,3.052178,3.052146,3.2e-05,1.00001,0.001,near_straight,False
All_states_region_MVLine_tsp_level.634,Bago,Bago West,Paungde,Thayetchin,Htanthone Kwa,,,2,1.96059,1.96059,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.635,Bago,Bago West,Paungde,Thayetchin,Shwe Ti 1,,,2,1.812742,1.812742,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.636,Bago,Bago West,Paungde,Shwe Ti 1,Shwe Ti 3,,,2,1.318135,1.318135,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.637,Bago,Bago West,Paungde,Natpadi line,Wood Cutter Machine,,,2,0.958845,0.958845,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.638,Bago,Bago West,Paungde,Wood Cutter Machine,Myo Thant Garden,,,2,1.218776,1.218776,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.639,Bago,Bago West,Paungde,Myo Thant Garden,Shwe Taung Road,,,2,0.740052,0.740052,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.640,Bago,Bago West,Paungde,Shwe Taung Road,Five Star,,,2,1.066193,1.066193,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.641,Bago,Bago West,Paungde,Paungde,U Min Lwin Rice Factory,,,2,0.892092,0.892092,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.642,Bago,Bago East,Paungde,U Min Lwin Oo Rice Factory,East Road,,,2,0.652015,0.652015,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.643,Bago,Bago West,Paungde,East Road,2 Road,,,2,0.466087,0.466087,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.644,Bago,Bago West,Paungde,2 Road,G.S.M,,,2,0.835288,0.835288,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.645,Bago,Bago West,Paungde,2 Road,Myat Molar Tooth,,,2,0.763175,0.763175,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.646,Bago,Bago West,Paungde,Myat Molar Tooth,U Myat Htun,,,2,0.50548,0.50548,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.647,Bago,Bago West,Paungde,U Myat Htun,4 Road,,,2,0.908949,0.908949,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.648,Bago,Bago West,Paungde,U Myat Htun,Tar Pon Road,,,2,0.500452,0.500452,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.649,Bago,Bago West,Paungde,Paungde,Shwe Ti 2,,,3,1.717854,1.398004,0.31985,1.228791,22.8791,moderate_detour,True
All_states_region_MVLine_tsp_level.650,Bago,Bago West,Paungde,Shwe Ti 2,Magyibin,,,2,3.892515,3.892515,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.651,Bago,Bago West,Paungde,Magyibin,Poetha-aunggon,,,2,1.888385,1.888385,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1098,Mandalay,Myingyan,Myingyan,,,,,2,0.744532,0.744532,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.654,Bago,Bago West,Paungde,Htun Myittar,Ton (100) Rice Factory,,,2,1.491303,1.491303,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.655,Bago,Bago West,Paungde,Ton(100) Rice Factory,Phwenu Oil Factory,,,2,1.172307,1.172307,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.656,Bago,Bago West,Paungde,Paungde,Hinthakan,,,2,1.425717,1.425717,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.657,Bago,Bago West,Paungde,Hinthakan,Pauktan,,,3,5.662588,3.611608,2.050981,1.567886,56.7886,severe_detour,True
All_states_region_MVLine_tsp_level.658,Bago,Bago West,Paungde,Hinthakan,Thapangon,,,2,2.471554,2.471554,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.659,Bago,Bago West,Paungde,Thapangon,Gugyi Pagoda,,,2,0.762884,0.762884,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.660,Bago,Bago West,Thegon,Thegon,Nyaunggon,,,3,4.717011,4.061357,0.655654,1.161437,16.1437,minor_detour,False
All_states_region_MVLine_tsp_level.661,Bago,Bago West,Thegon,Thegon,Peikchingon,,,2,0.792312,0.792312,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.662,Bago,Bago West,Thegon,Thegon,Power Exchnge Field,,,2,0.545424,0.545424,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.663,Bago,Bago West,Thegon,Power Exchange Field,Pinzigon,,,2,0.969939,0.969939,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.664,Bago,Bago West,Thegon,Pinzigon,Ywama,,,3,1.1286,1.120268,0.008332,1.007437,0.7437,near_straight,False
All_states_region_MVLine_tsp_level.665,Bago,Bago West,Thegon,Pinzigon,Gyobinthagyi,,,2,2.497147,2.497147,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.666,Bago,Bago West,Shwedaung,Shwedaung,U Kyi Zaw Htet Rice Machine,,,2,1.087463,1.087463,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.667,Bago,Bago West,Shwedaung,U Kyi Zaw Htet Rice Machine,G.S.M,,,2,1.058893,1.058893,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.668,Bago,Bago West,Shwedaung,G.S.M,U Tin Aye Rice Machine,,,2,0.957645,0.957645,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.669,Bago,Bago West,Shwedaung,Shwedaung,Lanmataw,,,2,1.389161,1.389161,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.670,Bago,Bago West,Shwedaung,Lanmataw,Aung Chan Thar Rice Machine,,,2,0.821493,0.821493,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.671,Bago,Bago West,Shwedaung,Aung Chan Thar Rice Machine,U That Lwin Ice Machine,,,2,0.489214,0.489214,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.672,Bago,Bago West,Shwedaung,U Than Lwin Ice Machine,U San Lwin Bean Cutting Machine,,,2,0.693687,0.693687,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.673,Bago,Bago West,Shwedaung,U San Myint Bean Cutting Machine,Myomyittar Rice Machine,,,2,0.870592,0.870592,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.674,Bago,Bago West,Shwedaung,Shwedaung,U Kyi Thein Rice Machine,,,2,1.037499,1.037499,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.675,Bago,Bago West,Shwedaung,U Kyi Thein Rice Machine,Ayewarat Oil Machine,,,2,0.680456,0.680456,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.676,Bago,Bago West,Shwedaung,Ayewarat Oil Machine,Chan Thar Rice Machine,,,2,1.515656,1.515656,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.677,Bago,Bago West,Shwedaung,Chan Thar Rice Machine,Hinthar Rice Machine,,,2,1.205499,1.205499,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.678,Bago,Bago West,Shwedaung,Hinthar Rice Machine,Withar Khar Rice Machine,,,2,0.340944,0.340944,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.679,Bago,Bago West,Shwedaung,Withar Khar Rice Machine,Shwe Moe Kyee Rice Machine,,,2,2.458724,2.458724,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.680,Bago,Bago West,Shwedaung,Shwe Moe Kyee Rice Machine,Driver Tranning School,,,3,1.633852,1.633752,0.0001,1.000061,0.0061,near_straight,False
All_states_region_MVLine_tsp_level.681,Bago,Bago West,Shwedaung,Driver Trannning School,Odeingon,,,3,1.893148,1.892228,0.00092,1.000486,0.0486,near_straight,False
All_states_region_MVLine_tsp_level.682,Bago,Bago West,Shwedaung,Odeingon,Aung Theide Rice Machine,,,2,1.166172,1.166172,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.683,Bago,Bago West,Shwedaung,Aung Theinde Rice Machine,Mayaman,,,2,1.558016,1.558016,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.684,Bago,Bago West,Shwedaung,Mayaman,Shwe Nat Taung Pagoda,,,2,0.530559,0.530559,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.685,Bago,Bago West,Shwedaung,Shwe Nat Taung Pagoda,Shwe Layoung School,,,2,0.773789,0.773789,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.686,Bago,Bago West,Shwedaung,Shwe Layoung School,Ywa Thar Nyunt Paung,,,2,2.564589,2.564589,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.687,Bago,Bago West,Shwedaung,Ywa Thar Nyunt Paung,Kon Nyunt Paung Ywa,,,2,4.242514,4.242514,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.688,Bago,Bago West,Shwedaung,Kon Nyunt Paung Ywa,Kyithe,,,2,2.455991,2.455991,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.689,Bago,Bago West,Shwedaung,Kyithe,Kyithe,,,2,0.612088,0.612088,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.690,Bago,Bago West,Shwedaung,Shwedaung,Nachangon,,,4,11.245466,7.101054,4.144412,1.583633,58.3633,severe_detour,True
All_states_region_MVLine_tsp_level.691,Bago,Bago West,Shwedaung,Shwedaung,Car Army Pump Machine,,,3,12.251381,12.18341,0.067971,1.005579,0.5579,near_straight,False
All_states_region_MVLine_tsp_level.692,Bago,Bago West,Shwedaung,Car Army Pump Machine,Cannon Army Pump Machine,,,2,1.185747,1.185747,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.693,Bago,Bago West,Shwedaung,Cannon Army Pump Machine,Car Army Field,,,2,0.805037,0.805037,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.694,Bago,Bago West,Shwedaung,Car Army Field,Cannon Army Field,,,2,1.004783,1.004783,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.695,Bago,Bago West,Shwedaung,Car Army Pump Machine,Gwema Oil Field,,,6,29.339848,23.709576,5.630272,1.237468,23.7468,moderate_detour,True
All_states_region_MVLine_tsp_level.696,Bago,Bago West,Shwedaung,Gwema Oil Field,Oil Field,,,2,1.02773,1.02773,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.697,Bago,Bago West,Shwedaung,Car Army Pump Machine line,Yenanmyae,,,2,0.441975,0.441975,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.698,Bago,Bago West,Shwedaung,Car Army Pump Machine line,Yenanmyae,,,2,0.372198,0.372198,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.699,Bago,Bago West,Shwedaung,Car Army Pump Machine line,Yadanar Rice Machine,,,3,1.985278,1.71537,0.269908,1.157347,15.7347,minor_detour,False
All_states_region_MVLine_tsp_level.700,Bago,Bago West,Shwedaung,Yadanar Rice Machine,Tangon,,,2,0.549903,0.549903,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.701,Bago,Bago West,Shwedaung,Tangon,Mahar Thite Kon School,,,2,2.468506,2.468506,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.702,Bago,Bago West,Shwedaung,Car Army Pump Machine line,Myay Phyu Phwe Camp,,,2,0.464092,0.464092,0.0,1.0,0.0,near_straight,False
